region_id,region_type,region,Zipcode,State,Metro Area,City,County
61859,zip,"10552;NY;New York-Newark-Jersey City, NY-NJ-PA;Mount Vernon;Westchester County",10552,NY,"New York-Newark-Jersey City, NY-NJ-PA",Mount Vernon,Westchester County
94520,zip,"84302;UT;Ogden-Clearfield, UT;Brigham City;Box Elder County",84302,UT,"Ogden-Clearfield, UT",Brigham City,Box Elder County
76936,zip,"44001;OH;Cleveland-Elyria, OH;Amherst;Lorain County",44001,OH,"Cleveland-Elyria, OH",Amherst,Lorain County
65720,zip,"19040;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Hatboro;Montgomery County",19040,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Hatboro,Montgomery County
74247,zip,"37216;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County",37216,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
76976,zip,"44067;OH;Akron, OH;Northfield;Summit County",44067,OH,"Akron, OH",Northfield,Summit County
84277,zip,"60008;IL;Chicago-Naperville-Elgin, IL-IN-WI;Rolling Meadows;Cook County",60008,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Rolling Meadows,Cook County
100219,zip,"99403;WA;Lewiston, ID-WA;Clarkston;Asotin County",99403,WA,"Lewiston, ID-WA",Clarkston,Asotin County
84490,zip,"60439;IL;Chicago-Naperville-Elgin, IL-IN-WI;Lemont;Cook County",60439,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lemont,Cook County
81243,zip,"53143;WI;Chicago-Naperville-Elgin, IL-IN-WI;Kenosha;Kenosha County",53143,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha,Kenosha County
66129,zip,"20005;DC;Washington-Arlington-Alexandria, DC-VA-MD-WV;Washington;District of Columbia",20005,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
81206,zip,"53090;WI;Milwaukee-Waukesha, WI;West Bend;Washington County",53090,WI,"Milwaukee-Waukesha, WI",West Bend,Washington County
75381,zip,"39648;MS;McComb, MS;McComb;Pike County",39648,MS,"McComb, MS",McComb,Pike County
62104,zip,"11418;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Queens County",11418,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
61849,zip,"10541;NY;New York-Newark-Jersey City, NY-NJ-PA;Mahopac;Putnam County",10541,NY,"New York-Newark-Jersey City, NY-NJ-PA",Mahopac,Putnam County
79870,zip,"49685;MI;Traverse City, MI;Traverse City;Grand Traverse County",49685,MI,"Traverse City, MI",Traverse City,Grand Traverse County
66021,zip,"19608;PA;Reading, PA;Reading;Berks County",19608,PA,"Reading, PA",Reading,Berks County
58465,zip,"1720;MA;Boston-Cambridge-Newton, MA-NH;Acton;Middlesex County",01720,MA,"Boston-Cambridge-Newton, MA-NH",Acton,Middlesex County
73052,zip,"34233;FL;North Port-Sarasota-Bradenton, FL;Sarasota;Sarasota County",34233,FL,"North Port-Sarasota-Bradenton, FL",Sarasota,Sarasota County
86310,zip,"64063;MO;Kansas City, MO-KS;Lees Summit;Jackson County",64063,MO,"Kansas City, MO-KS",Lees Summit,Jackson County
78288,zip,"46806;IN;Fort Wayne, IN;Fort Wayne;Allen County",46806,IN,"Fort Wayne, IN",Fort Wayne,Allen County
92072,zip,"77632;TX;Beaumont-Port Arthur, TX;Orange;Orange County",77632,TX,"Beaumont-Port Arthur, TX",Orange,Orange County
100161,zip,"99212;WA;Spokane-Spokane Valley, WA;Spokane Valley;Spokane County",99212,WA,"Spokane-Spokane Valley, WA",Spokane Valley,Spokane County
66921,zip,"21613;MD;Cambridge, MD;Cambridge;Dorchester County",21613,MD,"Cambridge, MD",Cambridge,Dorchester County
79253,zip,"48532;MI;Flint, MI;Flint;Genesee County",48532,MI,"Flint, MI",Flint,Genesee County
69333,zip,"27403;NC;Greensboro-High Point, NC;Greensboro;Guilford County",27403,NC,"Greensboro-High Point, NC",Greensboro,Guilford County
62101,zip,"11415;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Queens County",11415,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
79036,zip,"48176;MI;Ann Arbor, MI;Saline;Washtenaw County",48176,MI,"Ann Arbor, MI",Saline,Washtenaw County
75569,zip,"40215;KY;Louisville/Jefferson County, KY-IN;Louisville;Jefferson County",40215,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
61941,zip,"10954;NY;New York-Newark-Jersey City, NY-NJ-PA;Nanuet;Rockland County",10954,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nanuet,Rockland County
92040,zip,"77578;TX;Houston-The Woodlands-Sugar Land, TX;Manvel;Brazoria County",77578,TX,"Houston-The Woodlands-Sugar Land, TX",Manvel,Brazoria County
77031,zip,"44131;OH;Cleveland-Elyria, OH;Independence;Cuyahoga County",44131,OH,"Cleveland-Elyria, OH",Independence,Cuyahoga County
90650,zip,"75048;TX;Dallas-Fort Worth-Arlington, TX;Sachse;Dallas County",75048,TX,"Dallas-Fort Worth-Arlington, TX",Sachse,Dallas County
87119,zip,"66203;KS;Kansas City, MO-KS;Shawnee;Johnson County",66203,KS,"Kansas City, MO-KS",Shawnee,Johnson County
85929,zip,"63111;MO;St. Louis, MO-IL;Saint Louis;Saint Louis City",63111,MO,"St. Louis, MO-IL",Saint Louis,Saint Louis City
81544,zip,"54022;WI;Minneapolis-St. Paul-Bloomington, MN-WI;River Falls;Pierce County",54022,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",River Falls,Pierce County
60612,zip,"7108;NJ;New York-Newark-Jersey City, NY-NJ-PA;Newark;Essex County",07108,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
93073,zip,"79764;TX;Odessa, TX;Odessa;Ector County",79764,TX,"Odessa, TX",Odessa,Ector County
66654,zip,"20832;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Olney;Montgomery County",20832,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Olney,Montgomery County
79030,zip,"48168;MI;Detroit-Warren-Dearborn, MI;Northville;Wayne County",48168,MI,"Detroit-Warren-Dearborn, MI",Northville,Wayne County
79141,zip,"48331;MI;Detroit-Warren-Dearborn, MI;Farmington Hills;Oakland County",48331,MI,"Detroit-Warren-Dearborn, MI",Farmington Hills,Oakland County
75043,zip,"38863;MS;Tupelo, MS;Pontotoc;Pontotoc County",38863,MS,"Tupelo, MS",Pontotoc,Pontotoc County
70463,zip,"29420;SC;Charleston-North Charleston, SC;North Charleston;Dorchester County",29420,SC,"Charleston-North Charleston, SC",North Charleston,Dorchester County
62525,zip,"12304;NY;Albany-Schenectady-Troy, NY;Schenectady;Schenectady County",12304,NY,"Albany-Schenectady-Troy, NY",Schenectady,Schenectady County
84494,zip,"60443;IL;Chicago-Naperville-Elgin, IL-IN-WI;Matteson;Cook County",60443,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Matteson,Cook County
63015,zip,"13208;NY;Syracuse, NY;Syracuse;Onondaga County",13208,NY,"Syracuse, NY",Syracuse,Onondaga County
65873,zip,"19348;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Kennett Square;Chester County",19348,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Kennett Square,Chester County
82297,zip,"55447;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Plymouth;Hennepin County",55447,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Plymouth,Hennepin County
66141,zip,"20018;DC;Washington-Arlington-Alexandria, DC-VA-MD-WV;Washington;District of Columbia",20018,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
71659,zip,"31768;GA;Moultrie, GA;Moultrie;Colquitt County",31768,GA,"Moultrie, GA",Moultrie,Colquitt County
96222,zip,"90732;CA;Los Angeles-Long Beach-Anaheim, CA;Los Angeles;Los Angeles County",90732,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
73800,zip,"36265;AL;Anniston-Oxford, AL;Jacksonville;Calhoun County",36265,AL,"Anniston-Oxford, AL",Jacksonville,Calhoun County
89955,zip,"73130;OK;Oklahoma City, OK;Midwest City;Oklahoma County",73130,OK,"Oklahoma City, OK",Midwest City,Oklahoma County
69685,zip,"28043;NC;Forest City, NC;Forest City;Rutherford County",28043,NC,"Forest City, NC",Forest City,Rutherford County
97066,zip,"92868;CA;Los Angeles-Long Beach-Anaheim, CA;Orange;Orange County",92868,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Orange County
94241,zip,"83634;ID;Boise City, ID;Kuna;Ada County",83634,ID,"Boise City, ID",Kuna,Ada County
75242,zip,"39305;MS;Meridian, MS;Meridian;Lauderdale County",39305,MS,"Meridian, MS",Meridian,Lauderdale County
87062,zip,"66047;KS;Lawrence, KS;Lawrence;Douglas County",66047,KS,"Lawrence, KS",Lawrence,Douglas County
69988,zip,"28504;NC;Kinston, NC;Kinston;Lenoir County",28504,NC,"Kinston, NC",Kinston,Lenoir County
67506,zip,"23061;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Gloucester;Gloucester County",23061,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester,Gloucester County
73542,zip,"35613;AL;Huntsville, AL;Athens;Limestone County",35613,AL,"Huntsville, AL",Athens,Limestone County
70893,zip,"30116;GA;Atlanta-Sandy Springs-Alpharetta, GA;Carrollton;Carroll County",30116,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Carrollton,Carroll County
76402,zip,42633;KY;nan;Monticello;Wayne County,42633,KY,nan,Monticello,Wayne County
58967,zip,"2888;RI;Providence-Warwick, RI-MA;Warwick;Kent County",02888,RI,"Providence-Warwick, RI-MA",Warwick,Kent County
93194,zip,"80002;CO;Denver-Aurora-Lakewood, CO;Arvada;Jefferson County",80002,CO,"Denver-Aurora-Lakewood, CO",Arvada,Jefferson County
99071,zip,"97078;OR;Portland-Vancouver-Hillsboro, OR-WA;Beaverton;Washington County",97078,OR,"Portland-Vancouver-Hillsboro, OR-WA",Beaverton,Washington County
93300,zip,"80224;CO;Denver-Aurora-Lakewood, CO;Denver;Denver County",80224,CO,"Denver-Aurora-Lakewood, CO",Denver,Denver County
97364,zip,"93618;CA;Visalia, CA;Dinuba;Tulare County",93618,CA,"Visalia, CA",Dinuba,Tulare County
82287,zip,"55437;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Bloomington;Hennepin County",55437,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Bloomington,Hennepin County
74077,zip,"36869;AL;Columbus, GA-AL;Phenix City;Russell County",36869,AL,"Columbus, GA-AL",Phenix City,Russell County
95526,zip,"88030;NM;Deming, NM;Deming;Luna County",88030,NM,"Deming, NM",Deming,Luna County
91687,zip,"77038;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County",77038,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
95814,zip,"89118;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County",89118,NV,"Las Vegas-Henderson-Paradise, NV",Las Vegas,Clark County
79495,zip,"49002;MI;Kalamazoo-Portage, MI;Portage;Kalamazoo County",49002,MI,"Kalamazoo-Portage, MI",Portage,Kalamazoo County
85464,zip,"62401;IL;Effingham, IL;Effingham;Effingham County",62401,IL,"Effingham, IL",Effingham,Effingham County
63337,zip,"13850;NY;Binghamton, NY;Vestal;Broome County",13850,NY,"Binghamton, NY",Vestal,Broome County
96174,zip,"90606;CA;Los Angeles-Long Beach-Anaheim, CA;Whittier;Los Angeles County",90606,CA,"Los Angeles-Long Beach-Anaheim, CA",Whittier,Los Angeles County
77696,zip,"45505;OH;Springfield, OH;Springfield;Clark County",45505,OH,"Springfield, OH",Springfield,Clark County
79940,zip,"49783;MI;Sault Ste. Marie, MI;Sault Sainte Marie;Chippewa County",49783,MI,"Sault Ste. Marie, MI",Sault Sainte Marie,Chippewa County
100050,zip,"99004;WA;Spokane-Spokane Valley, WA;Cheney;Spokane County",99004,WA,"Spokane-Spokane Valley, WA",Cheney,Spokane County
97955,zip,"95054;CA;San Jose-Sunnyvale-Santa Clara, CA;Santa Clara;Santa Clara County",95054,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara,Santa Clara County
90787,zip,"75235;TX;Dallas-Fort Worth-Arlington, TX;Dallas;Dallas County",75235,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
71547,zip,"31520;GA;Brunswick, GA;Brunswick;Glynn County",31520,GA,"Brunswick, GA",Brunswick,Glynn County
66537,zip,"20659;MD;California-Lexington Park, MD;Mechanicsville;Saint Marys County",20659,MD,"California-Lexington Park, MD",Mechanicsville,Saint Marys County
95053,zip,"85715;AZ;Tucson, AZ;Tucson;Pima County",85715,AZ,"Tucson, AZ",Tucson,Pima County
84501,zip,"60450;IL;Chicago-Naperville-Elgin, IL-IN-WI;Morris;Grundy County",60450,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Morris,Grundy County
78996,zip,"48125;MI;Detroit-Warren-Dearborn, MI;Dearborn Heights;Wayne County",48125,MI,"Detroit-Warren-Dearborn, MI",Dearborn Heights,Wayne County
90627,zip,"75022;TX;Dallas-Fort Worth-Arlington, TX;Flower Mound;Denton County",75022,TX,"Dallas-Fort Worth-Arlington, TX",Flower Mound,Denton County
79684,zip,"49316;MI;Grand Rapids-Kentwood, MI;Gaines;Kent County",49316,MI,"Grand Rapids-Kentwood, MI",Gaines,Kent County
95511,zip,"88007;NM;Las Cruces, NM;Las Cruces;Dona Ana County",88007,NM,"Las Cruces, NM",Las Cruces,Dona Ana County
65707,zip,"19027;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Elkins Park;Montgomery County",19027,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Elkins Park,Montgomery County
72920,zip,"33931;FL;Cape Coral-Fort Myers, FL;nan;Lee County",33931,FL,"Cape Coral-Fort Myers, FL",nan,Lee County
96291,zip,"91103;CA;Los Angeles-Long Beach-Anaheim, CA;Pasadena;Los Angeles County",91103,CA,"Los Angeles-Long Beach-Anaheim, CA",Pasadena,Los Angeles County
87048,zip,"66030;KS;Kansas City, MO-KS;Gardner;Johnson County",66030,KS,"Kansas City, MO-KS",Gardner,Johnson County
72639,zip,"33483;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Delray Beach;Palm Beach County",33483,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Delray Beach,Palm Beach County
87061,zip,"66046;KS;Lawrence, KS;Lawrence;Douglas County",66046,KS,"Lawrence, KS",Lawrence,Douglas County
79903,zip,49735;MI;nan;Gaylord;Otsego County,49735,MI,nan,Gaylord,Otsego County
76509,zip,"43078;OH;Urbana, OH;nan;Champaign County",43078,OH,"Urbana, OH",nan,Champaign County
98436,zip,"95827;CA;Sacramento-Roseville-Folsom, CA;Rancho Cordova;Sacramento County",95827,CA,"Sacramento-Roseville-Folsom, CA",Rancho Cordova,Sacramento County
93284,zip,"80207;CO;Denver-Aurora-Lakewood, CO;Denver;Denver County",80207,CO,"Denver-Aurora-Lakewood, CO",Denver,Denver County
93856,zip,"82007;WY;Cheyenne, WY;Cheyenne;Laramie County",82007,WY,"Cheyenne, WY",Cheyenne,Laramie County
72230,zip,"32804;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County",32804,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
91989,zip,"77505;TX;Houston-The Woodlands-Sugar Land, TX;Pasadena;Harris County",77505,TX,"Houston-The Woodlands-Sugar Land, TX",Pasadena,Harris County
88873,zip,"71037;LA;Shreveport-Bossier City, LA;Haughton;Bossier Parish",71037,LA,"Shreveport-Bossier City, LA",Haughton,Bossier Parish
82260,zip,"55410;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Minneapolis;Hennepin County",55410,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
78088,zip,"46311;IN;Chicago-Naperville-Elgin, IL-IN-WI;Dyer;Lake County",46311,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Dyer,Lake County
78095,zip,"46324;IN;Chicago-Naperville-Elgin, IL-IN-WI;Hammond;Lake County",46324,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Hammond,Lake County
60742,zip,"7652;NJ;New York-Newark-Jersey City, NY-NJ-PA;Paramus;Bergen County",07652,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Paramus,Bergen County
82262,zip,"55412;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Minneapolis;Hennepin County",55412,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
75331,zip,"39507;MS;Gulfport-Biloxi, MS;Gulfport;Harrison County",39507,MS,"Gulfport-Biloxi, MS",Gulfport,Harrison County
58213,zip,"1027;MA;Springfield, MA;Easthampton;Hampshire County",01027,MA,"Springfield, MA",Easthampton,Hampshire County
84145,zip,"59714;MT;Bozeman, MT;Belgrade;Gallatin County",59714,MT,"Bozeman, MT",Belgrade,Gallatin County
75632,zip,40330;KY;nan;Harrodsburg;Mercer County,40330,KY,nan,Harrodsburg,Mercer County
84478,zip,"60426;IL;Chicago-Naperville-Elgin, IL-IN-WI;Harvey;Cook County",60426,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Harvey,Cook County
63404,zip,"14072;NY;Buffalo-Cheektowaga, NY;Grand Island;Erie County",14072,NY,"Buffalo-Cheektowaga, NY",Grand Island,Erie County
69037,zip,"26501;WV;Morgantown, WV;Morgantown;Monongalia County",26501,WV,"Morgantown, WV",Morgantown,Monongalia County
97272,zip,"93444;CA;San Luis Obispo-Paso Robles, CA;Nipomo;San Luis Obispo County",93444,CA,"San Luis Obispo-Paso Robles, CA",Nipomo,San Luis Obispo County
61099,zip,"8536;NJ;New York-Newark-Jersey City, NY-NJ-PA;Plainsboro;Middlesex County",08536,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Plainsboro,Middlesex County
94810,zip,"85215;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County",85215,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
77536,zip,"45245;OH;Cincinnati, OH-KY-IN;Cincinnati;Clermont County",45245,OH,"Cincinnati, OH-KY-IN",Cincinnati,Clermont County
73743,zip,"36092;AL;Montgomery, AL;Wetumpka;Elmore County",36092,AL,"Montgomery, AL",Wetumpka,Elmore County
82074,zip,"55057;MN;Faribault-Northfield, MN;Northfield;Rice County",55057,MN,"Faribault-Northfield, MN",Northfield,Rice County
96475,zip,"91724;CA;Los Angeles-Long Beach-Anaheim, CA;Covina;Los Angeles County",91724,CA,"Los Angeles-Long Beach-Anaheim, CA",Covina,Los Angeles County
81431,zip,"53716;WI;Madison, WI;Madison;Dane County",53716,WI,"Madison, WI",Madison,Dane County
69331,zip,"27401;NC;Greensboro-High Point, NC;Greensboro;Guilford County",27401,NC,"Greensboro-High Point, NC",Greensboro,Guilford County
60847,zip,"7866;NJ;New York-Newark-Jersey City, NY-NJ-PA;Rockaway;Morris County",07866,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Rockaway,Morris County
70396,zip,"29307;SC;Spartanburg, SC;Spartanburg;Spartanburg County",29307,SC,"Spartanburg, SC",Spartanburg,Spartanburg County
98663,zip,"96150;CA;Sacramento-Roseville-Folsom, CA;South Lake Tahoe;El Dorado County",96150,CA,"Sacramento-Roseville-Folsom, CA",South Lake Tahoe,El Dorado County
89959,zip,"73135;OK;Oklahoma City, OK;Oklahoma City;Oklahoma County",73135,OK,"Oklahoma City, OK",Oklahoma City,Oklahoma County
61128,zip,"8611;NJ;Trenton-Princeton, NJ;Trenton;Mercer County",08611,NJ,"Trenton-Princeton, NJ",Trenton,Mercer County
58640,zip,"2126;MA;Boston-Cambridge-Newton, MA-NH;Boston;Suffolk County",02126,MA,"Boston-Cambridge-Newton, MA-NH",Boston,Suffolk County
94744,zip,"85028;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County",85028,AZ,"Phoenix-Mesa-Chandler, AZ",Phoenix,Maricopa County
69981,zip,28472;NC;nan;Whiteville;Columbus County,28472,NC,nan,Whiteville,Columbus County
97492,zip,"93950;CA;Salinas, CA;Pacific Grove;Monterey County",93950,CA,"Salinas, CA",Pacific Grove,Monterey County
89010,zip,"71301;LA;Alexandria, LA;Alexandria;Rapides Parish",71301,LA,"Alexandria, LA",Alexandria,Rapides Parish
73845,zip,"36360;AL;Ozark, AL;Ozark;Dale County",36360,AL,"Ozark, AL",Ozark,Dale County
58919,zip,"2818;RI;Providence-Warwick, RI-MA;East Greenwich;Kent County",02818,RI,"Providence-Warwick, RI-MA",East Greenwich,Kent County
69503,zip,"27803;NC;Rocky Mount, NC;Rocky Mount;Nash County",27803,NC,"Rocky Mount, NC",Rocky Mount,Nash County
88692,zip,70586;LA;nan;Ville Platte;Evangeline Parish,70586,LA,nan,Ville Platte,Evangeline Parish
95381,zip,"87501;NM;Santa Fe, NM;Santa Fe;Santa Fe County",87501,NM,"Santa Fe, NM",Santa Fe,Santa Fe County
93871,zip,"82070;WY;Laramie, WY;Laramie;Albany County",82070,WY,"Laramie, WY",Laramie,Albany County
94411,zip,"84044;UT;Salt Lake City, UT;Magna;Salt Lake County",84044,UT,"Salt Lake City, UT",Magna,Salt Lake County
66677,zip,"20871;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Clarksburg;Montgomery County",20871,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarksburg,Montgomery County
59361,zip,"4092;ME;Portland-South Portland, ME;Westbrook;Cumberland County",04092,ME,"Portland-South Portland, ME",Westbrook,Cumberland County
91718,zip,"77069;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County",77069,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
69582,zip,"27886;NC;Rocky Mount, NC;Tarboro;Edgecombe County",27886,NC,"Rocky Mount, NC",Tarboro,Edgecombe County
73726,zip,"36066;AL;Montgomery, AL;Prattville;Autauga County",36066,AL,"Montgomery, AL",Prattville,Autauga County
79125,zip,"48314;MI;Detroit-Warren-Dearborn, MI;Sterling Heights;Macomb County",48314,MI,"Detroit-Warren-Dearborn, MI",Sterling Heights,Macomb County
66017,zip,"19604;PA;Reading, PA;Reading;Berks County",19604,PA,"Reading, PA",Reading,Berks County
72224,zip,"32796;FL;Palm Bay-Melbourne-Titusville, FL;Titusville;Brevard County",32796,FL,"Palm Bay-Melbourne-Titusville, FL",Titusville,Brevard County
79758,zip,"49445;MI;Muskegon, MI;nan;Muskegon County",49445,MI,"Muskegon, MI",nan,Muskegon County
63951,zip,"15220;PA;Pittsburgh, PA;Pittsburgh;Allegheny County",15220,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
58445,zip,"1606;MA;Worcester, MA-CT;Worcester;Worcester County",01606,MA,"Worcester, MA-CT",Worcester,Worcester County
64081,zip,"15425;PA;Pittsburgh, PA;Connellsville;Fayette County",15425,PA,"Pittsburgh, PA",Connellsville,Fayette County
87506,zip,"67211;KS;Wichita, KS;Wichita;Sedgwick County",67211,KS,"Wichita, KS",Wichita,Sedgwick County
77910,zip,"46013;IN;Indianapolis-Carmel-Anderson, IN;Anderson;Madison County",46013,IN,"Indianapolis-Carmel-Anderson, IN",Anderson,Madison County
63470,zip,"14213;NY;Buffalo-Cheektowaga, NY;Buffalo;Erie County",14213,NY,"Buffalo-Cheektowaga, NY",Buffalo,Erie County
96937,zip,"92596;CA;Riverside-San Bernardino-Ontario, CA;Winchester;Riverside County",92596,CA,"Riverside-San Bernardino-Ontario, CA",Winchester,Riverside County
73115,zip,"34465;FL;Homosassa Springs, FL;Beverly Hills;Citrus County",34465,FL,"Homosassa Springs, FL",Beverly Hills,Citrus County
77215,zip,"44511;OH;Youngstown-Warren-Boardman, OH-PA;Youngstown;Mahoning County",44511,OH,"Youngstown-Warren-Boardman, OH-PA",Youngstown,Mahoning County
79173,zip,"48382;MI;Detroit-Warren-Dearborn, MI;Commerce;Oakland County",48382,MI,"Detroit-Warren-Dearborn, MI",Commerce,Oakland County
70820,zip,"30035;GA;Atlanta-Sandy Springs-Alpharetta, GA;Decatur;Dekalb County",30035,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Decatur,Dekalb County
63011,zip,"13204;NY;Syracuse, NY;Syracuse;Onondaga County",13204,NY,"Syracuse, NY",Syracuse,Onondaga County
71715,zip,"31903;GA;Columbus, GA-AL;Columbus;Muscogee County",31903,GA,"Columbus, GA-AL",Columbus,Muscogee County
82281,zip,"55431;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Bloomington;Hennepin County",55431,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Bloomington,Hennepin County
89171,zip,"71701;AR;Camden, AR;Camden;Ouachita County",71701,AR,"Camden, AR",Camden,Ouachita County
58562,zip,"1950;MA;Boston-Cambridge-Newton, MA-NH;Newburyport;Essex County",01950,MA,"Boston-Cambridge-Newton, MA-NH",Newburyport,Essex County
72345,zip,"33004;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Dania Beach;Broward County",33004,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Dania Beach,Broward County
62598,zip,"12477;NY;Kingston, NY;Saugerities;Ulster County",12477,NY,"Kingston, NY",Saugerities,Ulster County
77542,zip,"45251;OH;Cincinnati, OH-KY-IN;Cincinnati;Hamilton County",45251,OH,"Cincinnati, OH-KY-IN",Cincinnati,Hamilton County
66112,zip,"19963;DE;Salisbury, MD-DE;Milford;Sussex County",19963,DE,"Salisbury, MD-DE",Milford,Sussex County
79389,zip,"48813;MI;Lansing-East Lansing, MI;Charlotte;Eaton County",48813,MI,"Lansing-East Lansing, MI",Charlotte,Eaton County
97714,zip,"94506;CA;San Francisco-Oakland-Berkeley, CA;Danville;Contra Costa County",94506,CA,"San Francisco-Oakland-Berkeley, CA",Danville,Contra Costa County
89940,zip,"73115;OK;Oklahoma City, OK;Del City;Oklahoma County",73115,OK,"Oklahoma City, OK",Del City,Oklahoma County
65105,zip,"17552;PA;Lancaster, PA;Mount Joy;Lancaster County",17552,PA,"Lancaster, PA",Mount Joy,Lancaster County
83213,zip,"57301;SD;Mitchell, SD;Mitchell;Davison County",57301,SD,"Mitchell, SD",Mitchell,Davison County
93241,zip,"80109;CO;Denver-Aurora-Lakewood, CO;Castle Rock;Douglas County",80109,CO,"Denver-Aurora-Lakewood, CO",Castle Rock,Douglas County
84657,zip,"60661;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County",60661,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
82087,zip,"55075;MN;Minneapolis-St. Paul-Bloomington, MN-WI;South Saint Paul;Dakota County",55075,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",South Saint Paul,Dakota County
73128,zip,"34482;FL;Ocala, FL;Ocala;Marion County",34482,FL,"Ocala, FL",Ocala,Marion County
66681,zip,"20876;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Germantown;Montgomery County",20876,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Germantown,Montgomery County
93593,zip,"80915;CO;Colorado Springs, CO;Colorado Springs;El Paso County",80915,CO,"Colorado Springs, CO",Colorado Springs,El Paso County
73334,zip,"35126;AL;Birmingham-Hoover, AL;Pinson;Jefferson County",35126,AL,"Birmingham-Hoover, AL",Pinson,Jefferson County
66766,zip,"21078;MD;Baltimore-Columbia-Towson, MD;Havre de Grace;Harford County",21078,MD,"Baltimore-Columbia-Towson, MD",Havre de Grace,Harford County
92956,zip,"79413;TX;Lubbock, TX;Lubbock;Lubbock County",79413,TX,"Lubbock, TX",Lubbock,Lubbock County
