region_id,region_type,zipcode,state,metro_area,city,county
79116,zip,48304,MI,"Detroit-Warren-Dearborn, MI",Bloomfield Hills,Oakland County
100233,zip,99515,AK,"Anchorage, AK",Anchorage,Anchorage Borough
79476,zip,48912,MI,"Lansing-East Lansing, MI",Lansing,Ingham County
92033,zip,77568,TX,"Houston-The Woodlands-Sugar Land, TX",La Marque,Galveston County
65696,zip,19015,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Brookhaven,Delaware County
70766,zip,29920,SC,"Hilton Head Island-Bluffton, SC",Saint Helena Island,Beaufort County
92607,zip,78676,TX,"Austin-Round Rock-Georgetown, TX",Wimberley,Hays County
71956,zip,32351,FL,"Tallahassee, FL",Quincy,Gadsden County
88035,zip,68505,NE,"Lincoln, NE",Lincoln,Lancaster County
75020,zip,38829,MS,"Tupelo, MS",Booneville,Prentiss County
71981,zip,32413,FL,"Panama City, FL",Panama City Beach,Bay County
76726,zip,43528,OH,"Toledo, OH",Holland,Lucas County
79114,zip,48302,MI,"Detroit-Warren-Dearborn, MI",Bloomfield Hills,Oakland County
73977,zip,36618,AL,"Mobile, AL",Mobile,Mobile County
99115,zip,97201,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
92419,zip,78374,TX,"Corpus Christi, TX",Portland,San Patricio County
71549,zip,31522,GA,"Brunswick, GA",Saint Simons Island,Glynn County
75298,zip,39440,MS,"Laurel, MS",Laurel,Jones County
88657,zip,70535,LA,"Opelousas, LA",Eunice,Saint Landry Parish
60168,zip,6117,CT,"Hartford-East Hartford-Middletown, CT",West Hartford,Hartford County
70292,zip,29070,SC,"Columbia, SC",nan,Lexington County
63506,zip,14305,NY,"Buffalo-Cheektowaga, NY",Niagara Falls,Niagara County
82603,zip,56073,MN,"New Ulm, MN",New Ulm,Brown County
59851,zip,5301,VT,nan,Brattleboro,Windham County
70298,zip,29078,SC,"Columbia, SC",Lugoff,Kershaw County
90936,zip,75474,TX,"Dallas-Fort Worth-Arlington, TX",nan,Hunt County
92074,zip,77640,TX,"Beaumont-Port Arthur, TX",Port Arthur,Jefferson County
81433,zip,53718,WI,"Madison, WI",Madison,Dane County
74473,zip,37771,TN,"Knoxville, TN",Lenoir City,Loudon County
74346,zip,37377,TN,"Chattanooga, TN-GA",Signal Mountain,Hamilton County
74646,zip,38108,TN,"Memphis, TN-MS-AR",Memphis,Shelby County
67138,zip,22066,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Great Falls,Fairfax County
82253,zip,55403,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
84575,zip,60546,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Riverside,Cook County
70411,zip,29334,SC,"Spartanburg, SC",Duncan,Spartanburg County
93873,zip,82072,WY,"Laramie, WY",Laramie,Albany County
84555,zip,60521,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Hinsdale,DuPage County
65978,zip,19512,PA,"Reading, PA",Boyertown,Berks County
67324,zip,22603,VA,"Winchester, VA-WV",Winchester,Frederick County
84326,zip,60070,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Prospect Heights,Cook County
70316,zip,29118,SC,"Orangeburg, SC",Orangeburg,Orangeburg County
82294,zip,55444,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Brooklyn Park,Hennepin County
100387,zip,99712,AK,"Fairbanks, AK",Fairbanks,Fairbanks North Star Borough
74392,zip,37617,TN,"Kingsport-Bristol, TN-VA",Blountville,Sullivan County
65723,zip,19044,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Horsham,Montgomery County
62297,zip,11950,NY,"New York-Newark-Jersey City, NY-NJ-PA",Mastic,Suffolk County
63610,zip,14564,NY,"Rochester, NY",Victor,Ontario County
71338,zip,30901,GA,"Augusta-Richmond County, GA-SC",Augusta,Richmond County
72657,zip,33523,FL,"Tampa-St. Petersburg-Clearwater, FL",nan,Pasco County
93918,zip,82414,WY,nan,Cody,Park County
70339,zip,29153,SC,"Sumter, SC",Sumter,Sumter County
97836,zip,94702,CA,"San Francisco-Oakland-Berkeley, CA",Berkeley,Alameda County
69553,zip,27856,NC,"Rocky Mount, NC",Nashville,Nash County
80630,zip,51103,IA,"Sioux City, IA-NE-SD",Sioux City,Woodbury County
78043,zip,46228,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
77972,zip,46122,IN,"Indianapolis-Carmel-Anderson, IN",Danville,Hendricks County
89485,zip,72335,AR,"Forrest City, AR",Forrest City,Saint Francis County
71699,zip,31820,GA,"Columbus, GA-AL",Midland,Muscogee County
100167,zip,99218,WA,"Spokane-Spokane Valley, WA",Spokane,Spokane County
77821,zip,45804,OH,"Lima, OH",Lima,Allen County
73383,zip,35213,AL,"Birmingham-Hoover, AL",Mountain Brook,Jefferson County
96951,zip,92617,CA,"Los Angeles-Long Beach-Anaheim, CA",Irvine,Orange County
96204,zip,90701,CA,"Los Angeles-Long Beach-Anaheim, CA",Artesia,Los Angeles County
91747,zip,77098,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
71969,zip,32401,FL,"Panama City, FL",Panama City,Bay County
75557,zip,40203,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
73329,zip,35120,AL,"Birmingham-Hoover, AL",Odenville,Saint Clair County
68719,zip,25704,WV,"Huntington-Ashland, WV-KY-OH",Huntington,Wayne County
98342,zip,95650,CA,"Sacramento-Roseville-Folsom, CA",Loomis,Placer County
72635,zip,33478,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Jupiter,Palm Beach County
85891,zip,63050,MO,"St. Louis, MO-IL",Hillsboro,Jefferson County
71305,zip,30747,GA,"Summerville, GA",Summerville,Chattooga County
65533,zip,18612,PA,"Scranton--Wilkes-Barre, PA",Dallas,Luzerne County
65575,zip,18707,PA,"Scranton--Wilkes-Barre, PA",Mountain Top,Luzerne County
98186,zip,95422,CA,"Clearlake, CA",Clearlake,Lake County
58760,zip,2451,MA,"Boston-Cambridge-Newton, MA-NH",Waltham,Middlesex County
65673,zip,18969,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Telford,Montgomery County
92157,zip,77905,TX,"Victoria, TX",Victoria,Victoria County
72708,zip,33605,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
97528,zip,94041,CA,"San Jose-Sunnyvale-Santa Clara, CA",Mountain View,Santa Clara County
69164,zip,27006,NC,"Winston-Salem, NC",Advance,Davie County
59023,zip,3063,NH,"Manchester-Nashua, NH",Nashua,Hillsborough County
99747,zip,98360,WA,"Seattle-Tacoma-Bellevue, WA",Orting,Pierce County
92777,zip,79029,TX,"Dumas, TX",Dumas,Moore County
83448,zip,57783,SD,"Spearfish, SD",Spearfish,Lawrence County
92926,zip,79360,TX,nan,Seminole,Gaines County
65975,zip,19508,PA,"Reading, PA",Birdsboro,Berks County
60410,zip,6716,CT,"New Haven-Milford, CT",Wolcott,New Haven County
76469,zip,43023,OH,"Columbus, OH",Granville,Licking County
72948,zip,33983,FL,"Punta Gorda, FL",Punta Gorda,Charlotte County
88768,zip,70739,LA,"Baton Rouge, LA",Greenwell Springs,East Baton Rouge Parish
74362,zip,37398,TN,"Tullahoma-Manchester, TN",Winchester,Franklin County
60298,zip,6415,CT,"Norwich-New London, CT",Colchester,New London County
73034,zip,34210,FL,"North Port-Sarasota-Bradenton, FL",Bradenton,Manatee County
86788,zip,65340,MO,"Marshall, MO",Marshall,Saline County
88161,zip,68776,NE,"Sioux City, IA-NE-SD",South Sioux City,Dakota County
73479,zip,35475,AL,"Tuscaloosa, AL",Northport,Tuscaloosa County
69363,zip,27504,NC,"Raleigh-Cary, NC",Benson,Johnston County
61908,zip,10804,NY,"New York-Newark-Jersey City, NY-NJ-PA",New Rochelle,Westchester County
69668,zip,28023,NC,"Charlotte-Concord-Gastonia, NC-SC",China Grove,Rowan County
94450,zip,84087,UT,"Ogden-Clearfield, UT",Woods Cross,Davis County
58958,zip,2878,RI,"Providence-Warwick, RI-MA",Tiverton,Newport County
84574,zip,60545,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Plano,Kendall County
66107,zip,19956,DE,"Salisbury, MD-DE",Laurel,Sussex County
70024,zip,28551,NC,"Kinston, NC",La Grange,Lenoir County
89737,zip,72745,AR,"Fayetteville-Springdale-Rogers, AR",Lowell,Benton County
71991,zip,32428,FL,nan,Chipley,Washington County
82255,zip,55405,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
88038,zip,68508,NE,"Lincoln, NE",Lincoln,Lancaster County
88455,zip,70070,LA,"New Orleans-Metairie, LA",Luling,Saint Charles Parish
79286,zip,48624,MI,nan,Gladwin,Gladwin County
99239,zip,97381,OR,"Salem, OR",Silverton,Marion County
81946,zip,54868,WI,nan,Rice Lake,Barron County
67825,zip,23838,VA,"Richmond, VA",Chesterfield,Chesterfield County
94959,zip,85387,AZ,"Phoenix-Mesa-Chandler, AZ",Surprise,Maricopa County
95601,zip,88260,NM,"Hobbs, NM",Lovington,Lea County
66023,zip,19610,PA,"Reading, PA",Wyomissing,Berks County
61004,zip,8210,NJ,"Ocean City, NJ",Cape May Court House,Cape May County
72449,zip,33146,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Coral Gables,Miami-Dade County
73610,zip,35773,AL,"Huntsville, AL",Toney,Madison County
95368,zip,87410,NM,"Farmington, NM",Aztec,San Juan County
78289,zip,46807,IN,"Fort Wayne, IN",Fort Wayne,Allen County
79056,zip,48201,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
90987,zip,75601,TX,"Longview, TX",Longview,Gregg County
77652,zip,45410,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
72520,zip,33301,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
78064,zip,46259,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
72452,zip,33149,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Key Biscayne,Miami-Dade County
61810,zip,10470,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
78925,zip,48043,MI,"Detroit-Warren-Dearborn, MI",Mount Clemens,Macomb County
63818,zip,14901,NY,"Elmira, NY",Elmira,Chemung County
74241,zip,37210,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
66224,zip,20124,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clifton,Fairfax County
93483,zip,80621,CO,"Greeley, CO",Fort Lupton,Weld County
91919,zip,77423,TX,"Houston-The Woodlands-Sugar Land, TX",nan,Waller County
97052,zip,92845,CA,"Los Angeles-Long Beach-Anaheim, CA",Garden Grove,Orange County
67097,zip,21901,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",North East,Cecil County
58886,zip,2746,MA,"Providence-Warwick, RI-MA",New Bedford,Bristol County
91918,zip,77422,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria,Brazoria County
65775,zip,19107,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
72779,zip,33716,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
59840,zip,5201,VT,"Bennington, VT",Bennington,Bennington County
60467,zip,6831,CT,"Bridgeport-Stamford-Norwalk, CT",Greenwich,Fairfield County
89171,zip,71701,AR,"Camden, AR",Camden,Ouachita County
72579,zip,33412,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach Gardens,Palm Beach County
97064,zip,92866,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Orange County
66821,zip,21211,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
85369,zip,62249,IL,"St. Louis, MO-IL",Highland,Madison County
77896,zip,45891,OH,"Van Wert, OH",Van Wert,Van Wert County
73750,zip,36106,AL,"Montgomery, AL",Montgomery,Montgomery County
79161,zip,48362,MI,"Detroit-Warren-Dearborn, MI",Lake Orion,Oakland County
73752,zip,36108,AL,"Montgomery, AL",Montgomery,Montgomery County
58410,zip,1532,MA,"Worcester, MA-CT",Northborough,Worcester County
90297,zip,74106,OK,"Tulsa, OK",Tulsa,Tulsa County
97896,zip,94960,CA,"San Francisco-Oakland-Berkeley, CA",San Anselmo,Marin County
99345,zip,97524,OR,"Medford, OR",Eagle Point,Jackson County
59034,zip,3087,NH,"Boston-Cambridge-Newton, MA-NH",Windham,Rockingham County
73922,zip,36541,AL,"Mobile, AL",Grand Bay,Mobile County
87078,zip,66067,KS,"Ottawa, KS",Ottawa,Franklin County
89758,zip,72801,AR,"Russellville, AR",Russellville,Pope County
63830,zip,15009,PA,"Pittsburgh, PA",Beaver,Beaver County
92006,zip,77531,TX,"Houston-The Woodlands-Sugar Land, TX",Clute,Brazoria County
97814,zip,94612,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
96660,zip,92118,CA,"San Diego-Chula Vista-Carlsbad, CA",Coronado,San Diego County
77660,zip,45419,OH,"Dayton-Kettering, OH",Oakwood,Montgomery County
78477,zip,47170,IN,"Scottsburg, IN",Scottsburg,Scott County
93115,zip,79903,TX,"El Paso, TX",El Paso,El Paso County
81129,zip,52807,IA,"Davenport-Moline-Rock Island, IA-IL",Davenport,Scott County
93009,zip,79549,TX,"Snyder, TX",Snyder,Scurry County
86124,zip,63628,MO,"Farmington, MO",Bonne Terre,Saint Francois County
72769,zip,33706,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Pete Beach,Pinellas County
93801,zip,81503,CO,"Grand Junction, CO",Grand Junction,Mesa County
65574,zip,18706,PA,"Scranton--Wilkes-Barre, PA",Wilkes-Barre,Luzerne County
73978,zip,36619,AL,"Mobile, AL",Mobile,Mobile County
93279,zip,80202,CO,"Denver-Aurora-Lakewood, CO",Denver,Denver County
61248,zip,8904,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Highland Park,Middlesex County
71070,zip,30354,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
69259,zip,27249,NC,"Greensboro-High Point, NC",Gibsonville,Guilford County
79410,zip,48836,MI,"Detroit-Warren-Dearborn, MI",Fowlerville,Livingston County
79218,zip,48451,MI,"Flint, MI",Linden,Genesee County
93208,zip,80018,CO,"Denver-Aurora-Lakewood, CO",Aurora,Arapahoe County
63950,zip,15219,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
91651,zip,77002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
72891,zip,33896,FL,"Lakeland-Winter Haven, FL",Davenport,Polk County
74924,zip,38635,MS,"Memphis, TN-MS-AR",nan,Marshall County
77511,zip,45220,OH,"Cincinnati, OH-KY-IN",Cincinnati,Hamilton County
82109,zip,55108,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Falcon Heights,Ramsey County
94006,zip,82930,WY,"Evanston, WY",nan,Uinta County
87123,zip,66207,KS,"Kansas City, MO-KS",Overland Park,Johnson County
100052,zip,99006,WA,"Spokane-Spokane Valley, WA",Deer Park,Spokane County
65733,zip,19056,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Levittown,Bucks County
59222,zip,3824,NH,"Boston-Cambridge-Newton, MA-NH",Durham,Strafford County
84480,zip,60429,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Hazel Crest,Cook County
90300,zip,74110,OK,"Tulsa, OK",Tulsa,Tulsa County
79113,zip,48301,MI,"Detroit-Warren-Dearborn, MI",Bloomfield Hills,Oakland County
84831,zip,61114,IL,"Rockford, IL",Rockford,Winnebago County
84539,zip,60503,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Aurora,Will County
82108,zip,55107,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Paul,Ramsey County
64864,zip,17033,PA,"Harrisburg-Carlisle, PA",Hershey,Dauphin County
72303,zip,32922,FL,"Palm Bay-Melbourne-Titusville, FL",Cocoa,Brevard County
91157,zip,75961,TX,"Nacogdoches, TX",Nacogdoches,Nacogdoches County
75567,zip,40213,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
79057,zip,48202,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
98164,zip,95388,CA,"Merced, CA",Winton,Merced County
65670,zip,18964,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Souderton,Montgomery County
95419,zip,87544,NM,"Los Alamos, NM",Los Alamos,Los Alamos County
72719,zip,33616,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
95966,zip,89815,NV,"Elko, NV",Spring Creek,Elko County
84246,zip,59912,MT,"Kalispell, MT",Columbia Falls,Flathead County
63221,zip,13662,NY,"Ogdensburg-Massena, NY",Massena,Saint Lawrence County
81832,zip,54660,WI,nan,Tomah,Monroe County
91289,zip,76164,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
78958,zip,48084,MI,"Detroit-Warren-Dearborn, MI",Troy,Oakland County
61979,zip,11004,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
91558,zip,76707,TX,"Waco, TX",Waco,McLennan County
85573,zip,62568,IL,"Taylorville, IL",Taylorville,Christian County
58678,zip,2188,MA,"Boston-Cambridge-Newton, MA-NH",Weymouth,Norfolk County
97479,zip,93923,CA,"Salinas, CA",Carmel-by-the-Sea,Monterey County
72127,zip,32641,FL,"Gainesville, FL",Gainesville,Alachua County
99304,zip,97459,OR,"Coos Bay, OR",nan,Coos County
99145,zip,97232,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
58899,zip,2771,MA,"Providence-Warwick, RI-MA",Seekonk,Bristol County
63234,zip,13676,NY,"Ogdensburg-Massena, NY",Potsdam,Saint Lawrence County
63960,zip,15229,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
68036,zip,24201,VA,"Kingsport-Bristol, TN-VA",Bristol,Bristol City
73120,zip,34474,FL,"Ocala, FL",Ocala,Marion County
71875,zip,32222,FL,"Jacksonville, FL",Jacksonville,Duval County
70887,zip,30110,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Bremen,Haralson County
90756,zip,75203,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
68289,zip,24739,WV,"Bluefield, WV-VA",Princeton,Mercer County
78916,zip,48034,MI,"Detroit-Warren-Dearborn, MI",Southfield,Oakland County
82225,zip,55374,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Rogers,Hennepin County
78083,zip,46303,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Cedar Lake,Lake County
82196,zip,55344,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Eden Prairie,Hennepin County
60575,zip,7066,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Clark,Union County
85826,zip,62966,IL,"Carbondale-Marion, IL",Murphysboro,Jackson County
97492,zip,93950,CA,"Salinas, CA",Pacific Grove,Monterey County
72046,zip,32534,FL,"Pensacola-Ferry Pass-Brent, FL",Pensacola,Escambia County
399714,zip,61705,IL,"Bloomington, IL",Bloomington,McLean County
75442,zip,39828,GA,nan,Cairo,Grady County
97749,zip,94542,CA,"San Francisco-Oakland-Berkeley, CA",Hayward,Alameda County
58877,zip,2726,MA,"Providence-Warwick, RI-MA",Somerset,Bristol County
93107,zip,79849,TX,"El Paso, TX",San Elizario,El Paso County
64454,zip,16117,PA,"New Castle, PA",Ellwood City,Lawrence County
78691,zip,47601,IN,"Evansville, IN-KY",Boonville,Warrick County
95370,zip,87413,NM,"Farmington, NM",Bloomfield,San Juan County
78948,zip,48072,MI,"Detroit-Warren-Dearborn, MI",Berkley,Oakland County
92550,zip,78612,TX,"Austin-Round Rock-Georgetown, TX",Bastrop,Bastrop County
87873,zip,68124,NE,"Omaha-Council Bluffs, NE-IA",Omaha,Douglas County
66989,zip,21704,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,Frederick County
58201,zip,1007,MA,"Springfield, MA",Belchertown,Hampshire County
86940,zip,65706,MO,"Springfield, MO",Marshfield,Webster County
100205,zip,99350,WA,"Kennewick-Richland, WA",Prosser,Benton County
698721,zip,86005,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
58394,zip,1510,MA,"Worcester, MA-CT",Clinton,Worcester County
67530,zip,23093,VA,nan,Louisa,Louisa County
73911,zip,36527,AL,"Daphne-Fairhope-Foley, AL",Spanish Fort,Baldwin County
78914,zip,48030,MI,"Detroit-Warren-Dearborn, MI",Hazel Park,Oakland County
72628,zip,33469,FL,"Port St. Lucie, FL",Tequesta,Martin County
72015,zip,32459,FL,"Crestview-Fort Walton Beach-Destin, FL",Santa Rosa Beach,Walton County
63385,zip,14048,NY,"Jamestown-Dunkirk-Fredonia, NY",Dunkirk,Chautauqua County
77003,zip,44103,OH,"Cleveland-Elyria, OH",Cleveland,Cuyahoga County
79061,zip,48206,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
399687,zip,97089,OR,"Portland-Vancouver-Hillsboro, OR-WA",Damascus,Clackamas County
92351,zip,78255,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
65766,zip,19096,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Wynnewood,Montgomery County
76973,zip,44062,OH,"Cleveland-Elyria, OH",Middlefield,Geauga County
93357,zip,80305,CO,"Boulder, CO",Boulder,Boulder County
81028,zip,52577,IA,"Oskaloosa, IA",Oskaloosa,Mahaska County
58785,zip,2481,MA,"Boston-Cambridge-Newton, MA-NH",Wellesley,Norfolk County
100235,zip,99517,AK,"Anchorage, AK",Anchorage,Anchorage Borough
62455,zip,12182,NY,"Albany-Schenectady-Troy, NY",Troy,Rensselaer County
67302,zip,22546,VA,nan,Ruther Glen,Caroline County
72818,zip,33778,FL,"Tampa-St. Petersburg-Clearwater, FL",Largo,Pinellas County
70429,zip,29369,SC,"Spartanburg, SC",Moore,Spartanburg County
70607,zip,29624,SC,"Greenville-Anderson, SC",Anderson,Anderson County
95834,zip,89138,NV,"Las Vegas-Henderson-Paradise, NV",Las Vegas,Clark County
73088,zip,34292,FL,"North Port-Sarasota-Bradenton, FL",Venice,Sarasota County
78141,zip,46408,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Gary,Lake County
95031,zip,85650,AZ,"Sierra Vista-Douglas, AZ",Sierra Vista,Cochise County
86498,zip,64505,MO,"St. Joseph, MO-KS",Saint Joseph,Buchanan County
73227,zip,34947,FL,"Port St. Lucie, FL",Fort Pierce,Saint Lucie County
91977,zip,77488,TX,"El Campo, TX",Wharton,Wharton County
92660,zip,78751,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
60691,zip,7480,NJ,"New York-Newark-Jersey City, NY-NJ-PA",West Milford,Passaic County
63227,zip,13669,NY,"Ogdensburg-Massena, NY",Ogdensburg,Saint Lawrence County
92295,zip,78163,TX,"San Antonio-New Braunfels, TX",Bulverde,Comal County
82021,zip,54981,WI,nan,Waupaca,Waupaca County
72373,zip,33035,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Homestead,Miami-Dade County
85908,zip,63074,MO,"St. Louis, MO-IL",Saint Ann,Saint Louis County
60325,zip,6461,CT,"New Haven-Milford, CT",Milford,New Haven County
86557,zip,64701,MO,"Kansas City, MO-KS",Harrisonville,Cass County
73317,zip,35094,AL,"Birmingham-Hoover, AL",Leeds,Jefferson County
71249,zip,30635,GA,nan,nan,Elbert County
58895,zip,2767,MA,"Providence-Warwick, RI-MA",Raynham,Bristol County
67773,zip,23605,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,Newport News City
96327,zip,91208,CA,"Los Angeles-Long Beach-Anaheim, CA",Glendale,Los Angeles County
81476,zip,53901,WI,"Madison, WI",Portage,Columbia County
61892,zip,10606,NY,"New York-Newark-Jersey City, NY-NJ-PA",White Plains,Westchester County
72806,zip,33765,FL,"Tampa-St. Petersburg-Clearwater, FL",Clearwater,Pinellas County
77391,zip,44905,OH,"Mansfield, OH",Mansfield,Richland County
68595,zip,25401,WV,"Hagerstown-Martinsburg, MD-WV",Martinsburg,Berkeley County
62756,zip,12801,NY,"Glens Falls, NY",Glens Falls,Warren County
99132,zip,97218,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
75351,zip,39562,MS,"Gulfport-Biloxi, MS",Moss Point,Jackson County
97160,zip,93221,CA,"Visalia, CA",Exeter,Tulare County
62227,zip,11751,NY,"New York-Newark-Jersey City, NY-NJ-PA",Islip,Suffolk County
84508,zip,60457,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Hickory Hills,Cook County
81634,zip,54241,WI,"Manitowoc, WI",Two Rivers,Manitowoc County
93631,zip,81003,CO,"Pueblo, CO",Pueblo,Pueblo County
71544,zip,31516,GA,"Waycross, GA",Blackshear,Pierce County
98558,zip,96022,CA,"Red Bluff, CA",Cottonwood,Tehama County
78434,zip,47111,IN,"Louisville/Jefferson County, KY-IN",Charlestown,Clark County
91075,zip,75773,TX,nan,Mineola,Wood County
68124,zip,24382,VA,nan,Wytheville,Wythe County
77514,zip,45223,OH,"Cincinnati, OH-KY-IN",Cincinnati,Hamilton County
95075,zip,85739,AZ,"Phoenix-Mesa-Chandler, AZ",Saddlebrooke,Pinal County
59024,zip,3064,NH,"Manchester-Nashua, NH",Nashua,Hillsborough County
68866,zip,26041,WV,"Wheeling, WV-OH",Moundsville,Marshall County
82549,zip,56003,MN,"Mankato, MN",North Mankato,Nicollet County
78378,zip,46975,IN,nan,Rochester,Fulton County
91681,zip,77032,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
87879,zip,68133,NE,"Omaha-Council Bluffs, NE-IA",Papillion,Sarpy County
86307,zip,64060,MO,"Kansas City, MO-KS",Kearney,Clay County
71529,zip,31415,GA,"Savannah, GA",Savannah,Chatham County
59040,zip,3106,NH,"Concord, NH",Hooksett,Merrimack County
88659,zip,70538,LA,"Morgan City, LA",Franklin,Saint Mary Parish
58655,zip,2141,MA,"Boston-Cambridge-Newton, MA-NH",Cambridge,Middlesex County
92360,zip,78264,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
63945,zip,15214,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
91012,zip,75652,TX,"Longview, TX",nan,Rusk County
74249,zip,37218,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
93806,zip,81521,CO,"Grand Junction, CO",Fruita,Mesa County
81308,zip,53228,WI,"Milwaukee-Waukesha, WI",Greenfield,Milwaukee County
79023,zip,48160,MI,"Ann Arbor, MI",Milan,Washtenaw County
98077,zip,95252,CA,nan,Valley Springs,Calaveras County
90392,zip,74429,OK,"Tulsa, OK",Coweta,Wagoner County
92348,zip,78252,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
97301,zip,93514,CA,nan,Bishop,Inyo County
66119,zip,19971,DE,"Salisbury, MD-DE",Rehoboth Beach,Sussex County
95198,zip,86426,AZ,"Lake Havasu City-Kingman, AZ",Fort Mohave,Mohave County
91727,zip,77078,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
90656,zip,75054,TX,"Dallas-Fort Worth-Arlington, TX",Grand Prairie,Tarrant County
60749,zip,7663,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Saddle Brook,Bergen County
93821,zip,81623,CO,"Glenwood Springs, CO",Carbondale,Garfield County
84419,zip,60173,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Schaumburg,Cook County
58467,zip,1730,MA,"Boston-Cambridge-Newton, MA-NH",Bedford,Middlesex County
84514,zip,60463,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Palos Heights,Cook County
63021,zip,13215,NY,"Syracuse, NY",Syracuse,Onondaga County
